Region,Year,Month,tp,cdir,e,avg_pevr,avg_tprate,v10,d2m,t2m,sp,skt,si10,tcc,stl1
MED,2000,2,0.000910777,13730960,-0.001985295,-1.05E-05,1.05E-05,-1.3090377,277.64117,285.02408,98610.73,285.51883,4.41252,0.3204521,286.2153
MED,2000,3,0.000476481,17906968,-0.001767137,-1.55E-05,5.51E-06,-0.5747537,278.71664,287.27814,98217.36,288.0181,4.4002733,0.3162572,288.46225
MED,2000,4,0.000862276,21164564,-0.001536727,-2.09E-05,9.98E-06,0.020044982,281.3928,290.61572,97544.664,291.33472,5.0310664,0.3320126,291.62366
MED,2000,5,0.000655967,22268748,-0.001349949,-2.47E-05,7.59E-06,-0.73490095,285.374,294.23892,97743.98,295.25232,4.149418,0.32715476,295.36963
MED,2000,6,0.000107585,23340384,-0.001651193,-3.16E-05,1.24E-06,-1.7648256,286.79553,297.6926,97824.64,298.98877,4.4243984,0.111375265,299.12845
MED,2000,7,2.84E-05,22971296,-0.001820075,-3.48E-05,3.29E-07,-1.5301208,288.26517,300.60318,97508.586,301.76782,4.474353,0.06798169,301.96768
MED,2000,8,6.60E-05,21040764,-0.001823788,-3.08E-05,7.64E-07,-1.6573589,288.9006,300.2749,97716.27,301.47525,4.2403097,0.08438965,301.77997
MED,2000,9,0.000438058,17785916,-0.002225736,-2.33E-05,5.07E-06,-1.0882108,287.74277,297.82898,97722.484,299.00604,4.1561384,0.16920781,299.5257
MED,2000,10,0.001140837,13858749,-0.002453063,-1.40E-05,1.32E-05,-0.7412685,285.2697,292.96832,98008.836,293.71597,4.151417,0.35349113,294.476
MED,2000,11,0.001048642,10722364,-0.002102581,-9.53E-06,1.21E-05,-0.003471317,282.5012,289.86765,98097.43,289.94247,4.0992384,0.36966777,290.77725
MED,2000,12,0.001624487,9001507,-0.002270386,-6.41E-06,1.88E-05,0.19051825,280.38733,286.6785,98128.19,286.71585,4.7503514,0.42173067,287.6216
MED,2010,1,0.002012656,10424791,-0.002412463,-7.08E-06,2.33E-05,0.3536469,279.1725,285.91116,97866.03,286.04333,5.3681626,0.483358,286.85568
MED,2010,2,0.001855577,13554424,-0.002061931,-9.93E-06,2.15E-05,0.8110651,279.8584,287.2646,97519.09,287.16965,5.4633656,0.5271567,287.77783
MED,2010,3,0.000883292,17690674,-0.001797188,-1.49E-05,1.02E-05,-0.46878964,280.24936,288.75653,98012.49,289.12552,4.8362427,0.45123023,289.59818
MED,2010,4,0.000644057,21040430,-0.00154931,-2.00E-05,7.45E-06,-0.80318975,282.98312,291.23523,97806.695,292.10712,4.5321646,0.4375984,292.3779
MED,2010,5,0.000418998,22731032,-0.001671628,-2.55E-05,4.85E-06,-0.742074,283.76978,293.76016,97661.57,294.8135,4.6717324,0.3262084,295.04272
MED,2010,6,0.000262712,23253692,-0.001552926,-2.99E-05,3.04E-06,-0.9561278,287.0564,297.59244,97539.37,298.8615,4.4208903,0.179244,299.02698
MED,2010,7,8.47E-05,22736436,-0.001589349,-3.29E-05,9.78E-07,-1.5039624,289.8043,300.7525,97602.19,302.14258,4.1649423,0.10888649,302.29172
MED,2010,8,0.00015307,20983378,-0.001781288,-3.08E-05,1.77E-06,-1.5885174,290.53,301.4184,97559.06,302.76254,4.0502934,0.112359084,303.0097
MED,2010,9,0.000455264,17686172,-0.002294337,-2.30E-05,5.27E-06,-1.1372814,289.02435,298.38467,97718.6,299.69424,4.096151,0.27181387,300.15057
MED,2010,10,0.001315121,13893900,-0.002543363,-1.53E-05,1.52E-05,-0.23541336,285.81094,294.2437,97761.8,295.0188,4.267325,0.38516507,295.70706
MED,2010,11,0.001031552,10733787,-0.002065858,-1.01E-05,1.19E-05,0.52109784,282.50906,290.4982,97837.93,290.52286,4.384827,0.34368593,291.20795
MED,2010,12,0.001606406,9034825,-0.00257609,-7.40E-06,1.86E-05,0.5366583,279.73422,287.145,97825.96,287.28836,4.9511466,0.4860097,288.12338
MED,2020,1,0.001515938,10414919,-0.002263271,-6.73E-06,1.75E-05,-1.034906,278.04922,284.46838,98586.15,284.95474,4.507205,0.40363762,285.6752
MED,2020,2,0.000673201,13661661,-0.001780692,-1.10E-05,7.79E-06,-1.0691919,278.84525,286.5663,98518.13,286.9818,4.4700646,0.33832988,287.44138
MED,2020,3,0.00142763,17710510,-0.001825019,-1.43E-05,1.65E-05,-0.8504562,280.30103,288.03287,97820.07,288.59503,5.1211863,0.40103525,289.05032
MED,2020,4,0.000954197,21115286,-0.00154922,-1.86E-05,1.10E-05,-0.62331456,282.52505,290.5447,97796.03,291.4531,4.55897,0.39616328,291.71332
MED,2020,5,0.000417273,22862244,-0.001514593,-2.74E-05,4.83E-06,-0.7849507,284.04062,295.04312,97886.35,296.00375,4.5390964,0.27809587,296.11255
MED,2020,6,0.000149222,23541646,-0.00132992,-3.13E-05,1.73E-06,-0.8052658,286.31934,297.59393,97674.15,298.97,4.468824,0.15255535,299.0798
MED,2020,7,6.96E-05,22985362,-0.001485025,-3.41E-05,8.05E-07,-1.7303617,289.03506,300.89716,97558.63,302.3817,4.144352,0.08976826,302.5283
MED,2020,8,8.02E-05,21211306,-0.001775356,-3.16E-05,9.28E-07,-1.4829438,289.35693,301.36533,97507.016,302.7118,4.1584816,0.0944356,302.97693
MED,2020,9,0.000584807,17777188,-0.002011239,-2.43E-05,6.77E-06,-1.2805774,289.2667,299.33777,97809.305,300.5018,4.105262,0.21435618,300.86203
MED,2020,10,0.000518317,14080210,-0.00223046,-1.71E-05,6.00E-06,-0.84283257,284.92572,294.8936,98053.81,295.8183,3.991468,0.26155648,296.35086
MED,2020,11,0.001667419,10531963,-0.002356706,-9.61E-06,1.93E-05,-0.9018333,283.2136,290.17355,98298.84,290.95404,3.9661906,0.38767177,291.69223
MED,2020,12,0.001616063,8971383,-0.002456972,-6.51E-06,1.87E-05,0.23245968,280.55383,286.9877,98048.04,287.25162,4.752187,0.38325545,288.07916
NEAF,1940,1,0.000263528,19872404,-0.001505275,-6.12E-05,3.05E-06,-1.3626277,282.12546,297.21216,93327.016,299.33908,3.4201596,0.38433227,299.51544
NEAF,1940,2,0.001367528,20731322,-0.001706178,-5.99E-05,1.58E-05,-0.83468074,284.7531,297.77405,93342.164,299.9722,3.3557131,0.45901784,300.2131
NEAF,1940,3,0.002619266,22207422,-0.002138671,-5.86E-05,3.03E-05,-0.7020087,284.63574,297.45645,93289.95,299.36154,2.9925401,0.5878105,299.62878
NEAF,1940,4,0.002378461,23057916,-0.002356526,-5.92E-05,2.75E-05,0.40426457,288.6104,298.89746,93267.945,301.13773,2.7686074,0.528659,301.36917
NEAF,1940,5,0.002751519,21071082,-0.002499035,-5.41E-05,3.18E-05,1.2866116,290.64688,298.98056,93216.75,300.76587,2.8869216,0.53631,301.09897
NEAF,1940,6,0.00222946,16989258,-0.002420274,-5.29E-05,2.58E-05,2.708196,290.64288,299.01593,93308.23,300.40366,4.1591153,0.564227,300.76456
NEAF,1940,7,0.003806248,17631910,-0.002318965,-4.68E-05,4.41E-05,2.7163968,290.90842,297.91772,93371.85,299.08777,4.194466,0.65757185,299.48993
NEAF,1940,8,0.003844251,19247730,-0.002382578,-4.94E-05,4.45E-05,2.6197188,290.9256,297.9011,93309.95,299.18274,4.125441,0.6039039,299.55197
NEAF,1940,9,0.004406464,20197834,-0.002575453,-4.53E-05,5.10E-05,1.7524465,291.65137,297.3718,93358.55,298.98447,2.9644163,0.6024731,299.4542
NEAF,1940,10,0.003217107,21254990,-0.003003742,-4.53E-05,3.72E-05,0.22766224,290.76453,296.77228,93452.664,298.47586,2.323714,0.55715495,298.86752
NEAF,1940,11,0.002476526,20149130,-0.002838061,-4.74E-05,2.87E-05,-1.0666856,288.0745,296.18387,93327.73,297.83115,2.889752,0.46336913,298.2323
NEAF,1940,12,0.000362912,18983574,-0.002286114,-5.68E-05,4.20E-06,-1.5006083,284.64685,296.76196,93512.4,298.45575,3.6892626,0.27144322,298.65112
NEAF,1950,1,0.000481532,19724872,-0.00184732,-5.83E-05,5.57E-06,-1.3699813,283.9537,296.78995,93301.6,298.7534,3.4330473,0.33668745,298.92343
NEAF,1950,2,0.000379493,20861348,-0.001897816,-6.46E-05,4.39E-06,-1.3650001,283.72827,297.72073,93345.99,299.95953,3.746076,0.29952216,300.0732
NEAF,1950,3,0.003279754,21863224,-0.002086873,-5.42E-05,3.80E-05,-0.000986086,288.5483,297.97968,93244.27,300.15103,2.8312726,0.61882275,300.41995
NEAF,1950,4,0.005097077,22795034,-0.002853754,-4.64E-05,5.90E-05,0.733011,291.3932,297.68158,93164.91,299.43427,2.5914,0.6917299,299.82245
NEAF,1950,5,0.005910226,20751752,-0.003048457,-3.71E-05,6.84E-05,1.5318352,292.9997,296.91116,93255.42,298.0052,2.7262368,0.7437555,298.36044
NEAF,1950,6,0.004874626,16760910,-0.00261727,-3.78E-05,5.64E-05,2.5077012,291.64932,296.83673,93257.36,297.58157,3.7939303,0.6928377,297.88342
NEAF,1950,7,0.004528541,17505518,-0.002846791,-3.43E-05,5.24E-05,2.8564954,290.9731,296.03156,93277.15,296.4519,4.4293265,0.84678143,296.7763
NEAF,1950,8,0.005131641,19139302,-0.002613351,-3.62E-05,5.94E-05,2.55623,290.72156,295.75034,93298.164,296.30746,3.996893,0.77293754,296.57834
NEAF,1950,9,0.005225727,20084766,-0.002769174,-4.12E-05,6.05E-05,2.1013894,291.6916,296.61417,93372.24,297.5971,3.400009,0.6758657,297.90265
NEAF,1950,10,0.003685547,21276048,-0.002942951,-4.15E-05,4.27E-05,0.46929443,290.67627,296.04926,93371.805,297.37387,2.3746505,0.5413796,297.6704
NEAF,1950,11,0.001811164,20177664,-0.002665685,-4.73E-05,2.10E-05,-0.7431608,288.6793,296.1671,93323.67,297.69968,2.9245088,0.43169415,298.01013
NEAF,1950,12,0.000336361,18859798,-0.002138309,-5.45E-05,3.89E-06,-1.3385508,285.78116,296.45837,93403.74,298.09637,3.4918659,0.29786593,298.28632
NEAF,1960,1,0.000256187,19801076,-0.001771212,-5.98E-05,2.96E-06,-1.7544651,283.58478,296.74023,93407.55,298.51392,3.6471748,0.3397551,298.84616
NEAF,1960,2,0.00059809,20838222,-0.001752476,-6.40E-05,6.92E-06,-1.0377402,285.06583,298.20718,93319.02,300.2603,3.5281353,0.29589006,300.48102
NEAF,1960,3,0.002324599,22108752,-0.002036231,-6.22E-05,2.69E-05,-0.16674222,286.7205,298.85764,93193.15,300.87457,3.0791786,0.58432347,301.25726
NEAF,1960,4,0.003030761,22899924,-0.002496921,-5.75E-05,3.51E-05,0.5591069,290.30118,299.3531,93188.13,301.3503,2.859321,0.5398288,301.74478
NEAF,1960,5,0.00354313,20875184,-0.002654304,-5.35E-05,4.10E-05,1.4129723,291.26108,299.2481,93202.87,300.71957,3.109806,0.58257204,301.11026
NEAF,1960,6,0.002821094,16827016,-0.002221224,-5.19E-05,3.27E-05,2.4754493,290.9872,299.14178,93253.586,300.30597,4.002197,0.52936536,300.686
NEAF,1960,7,0.004117085,17396184,-0.002498824,-4.19E-05,4.77E-05,2.9996648,291.17157,297.55847,93260.16,298.29163,4.4456735,0.75783926,298.77042
NEAF,1960,8,0.003931125,18974794,-0.002539243,-4.50E-05,4.55E-05,2.794308,291.4484,297.69705,93243.016,298.57104,4.1424313,0.7204595,298.96964
NEAF,1960,9,0.003909995,19993130,-0.002548212,-4.89E-05,4.53E-05,2.1717296,291.5016,298.0013,93262.68,299.20255,3.4757261,0.55277824,299.71667
NEAF,1960,10,0.003633485,20990310,-0.002725839,-4.62E-05,4.21E-05,0.704767,291.2175,297.73434,93359.4,299.1112,2.6430411,0.53270173,299.6896
NEAF,1960,11,0.001570899,20063012,-0.002340226,-5.12E-05,1.82E-05,-0.49767125,287.93045,297.3967,93395.086,298.76144,2.7583039,0.36470413,299.2854
NEAF,1960,12,0.000680634,18624646,-0.002001586,-5.46E-05,7.88E-06,-1.0320286,287.2167,297.86237,93362.55,299.32855,3.4834454,0.34538272,299.70987
NEAF,1970,1,0.000694736,19372182,-0.001571733,-5.85E-05,8.04E-06,-1.2570283,284.1908,297.62054,93405.49,299.6131,3.4438224,0.48658675,299.90323
NEAF,1970,2,0.000240397,20656376,-0.001448102,-6.87E-05,2.78E-06,-1.2551899,283.4269,299.14362,93304.07,301.41925,3.6703482,0.32326978,301.48575
NEAF,1970,3,0.00182287,21828580,-0.001786079,-6.37E-05,2.11E-05,-0.40410087,286.37073,299.35297,93236.12,301.66876,3.3190722,0.4851348,302.01544
NEAF,1970,4,0.002677631,22672742,-0.002277388,-5.98E-05,3.10E-05,0.41986534,289.15134,299.80765,93237.83,301.94778,2.7663379,0.536187,302.31253
NEAF,1970,5,0.002850162,20744776,-0.002291274,-5.64E-05,3.30E-05,1.4682631,290.68008,299.9527,93172.92,301.72043,3.2170417,0.50733453,302.11987
NEAF,1970,6,0.002272532,16682688,-0.00208219,-5.50E-05,2.63E-05,2.625588,289.9917,299.53226,93253.35,300.8174,4.2384124,0.52231055,301.26944
NEAF,1970,7,0.003536271,17255698,-0.002226272,-4.78E-05,4.09E-05,2.7739797,290.64658,298.07516,93317.54,299.16763,4.207495,0.61594385,299.71478
NEAF,1970,8,0.003989868,18837990,-0.002441561,-4.69E-05,4.62E-05,2.7732794,291.0486,297.883,93221.8,298.94232,4.182159,0.6536503,299.47238
NEAF,1970,9,0.003226236,19967354,-0.002425342,-5.23E-05,3.73E-05,2.1203063,290.79034,298.22275,93202.44,299.82523,3.528928,0.48151466,300.27502
NEAF,1970,10,0.003197175,20991344,-0.002521119,-4.87E-05,3.70E-05,0.7819943,290.69534,297.8999,93288.734,299.65952,2.6838372,0.48300222,300.1484
NEAF,1970,11,0.000634082,20262344,-0.00227776,-5.83E-05,7.34E-06,-1.1328782,285.9491,297.50397,93350.98,299.18854,3.33639,0.29962128,299.49783
NEAF,1970,12,0.00018423,18871680,-0.001733653,-6.00E-05,2.13E-06,-1.8833722,283.47256,297.00253,93406.76,298.85666,3.7768054,0.23995236,299.1337
NEAF,1980,1,0.000262278,19626346,-0.001679333,-6.22E-05,3.04E-06,-1.6017586,284.14075,297.77405,93411.27,299.74634,3.7007434,0.31938908,299.9628
NEAF,1980,2,0.000378776,20710792,-0.001531062,-6.73E-05,4.38E-06,-0.8599542,284.37323,298.94147,93286.766,301.2859,3.5647998,0.31689525,301.42343
NEAF,1980,3,0.001035441,22041330,-0.001635754,-6.85E-05,1.20E-05,-0.017796203,286.7041,300.06882,93228.89,302.64487,3.416817,0.40116525,302.84433
NEAF,1980,4,0.002498338,22768796,-0.002084445,-6.11E-05,2.89E-05,0.5917347,290.0417,300.27573,93183.34,302.6616,2.901188,0.5480482,303.01617
NEAF,1980,5,0.003905607,20615678,-0.002667286,-5.07E-05,4.52E-05,1.4449917,292.54016,299.56274,93243.97,301.12363,2.9134064,0.6026106,301.65195
NEAF,1980,6,0.002794839,16542698,-0.002370591,-5.03E-05,3.23E-05,2.6997159,291.4443,299.2746,93306.46,300.43427,4.1411386,0.6590603,300.8771
NEAF,1980,7,0.0036673,17214902,-0.002533674,-4.69E-05,4.24E-05,2.986431,291.153,298.11154,93346.87,299.13898,4.406565,0.62865305,299.61945
NEAF,1980,8,0.003440015,18959274,-0.002569069,-4.94E-05,3.98E-05,2.7698748,291.13986,298.07864,93359.8,299.2581,4.1528726,0.61130506,299.67715
NEAF,1980,9,0.002870572,19970760,-0.002358348,-5.27E-05,3.32E-05,2.0369704,291.26422,298.6531,93345.68,300.36655,3.4033976,0.5036124,300.76917
NEAF,1980,10,0.00241925,20989228,-0.002402893,-5.19E-05,2.80E-05,0.97110945,290.75552,298.54907,93377.32,300.45267,2.7502332,0.45203435,300.85294
NEAF,1980,11,0.001553667,19961010,-0.00216402,-5.31E-05,1.80E-05,-0.6493062,288.38113,297.8619,93397.91,299.59927,3.029712,0.36347133,300.04483
NEAF,1980,12,0.000210606,18808588,-0.001868452,-5.84E-05,2.44E-06,-1.3119402,284.97717,297.454,93399.79,299.3403,3.5072796,0.21437006,299.61237
NEAF,1990,1,0.000346245,19477876,-0.001628233,-6.02E-05,4.01E-06,-1.3691374,285.20627,297.96268,93437.48,299.85315,3.6474793,0.31050795,300.04422
NEAF,1990,2,0.001511391,20390514,-0.001617397,-6.12E-05,1.75E-05,-0.9372711,285.62842,298.55334,93366.46,300.6558,3.2274196,0.60223913,301.0005
NEAF,1990,3,0.001372731,21878444,-0.001841254,-6.48E-05,1.59E-05,-0.83945924,285.7409,299.31772,93408.695,301.63373,3.2222335,0.5232011,301.89975
NEAF,1990,4,0.002646215,22760682,-0.002279693,-6.10E-05,3.06E-05,0.3578209,288.84103,300.11133,93196.055,302.0566,2.6356053,0.55479527,302.4393
NEAF,1990,5,0.001968075,20816166,-0.00217706,-6.11E-05,2.28E-05,1.7239642,290.2612,300.72305,93189.08,302.47833,3.4776669,0.44306308,302.8394
NEAF,1990,6,0.001748153,16713967,-0.001883946,-5.70E-05,2.02E-05,2.691713,289.81287,299.84103,93317.03,301.1572,4.2413034,0.44827792,301.5718
NEAF,1990,7,0.00324136,17306120,-0.002406307,-4.84E-05,3.75E-05,2.936234,290.72595,298.3442,93335.4,299.37402,4.3292685,0.59098685,299.9556
NEAF,1990,8,0.003128481,18994040,-0.002355853,-5.24E-05,3.62E-05,2.8910608,290.67886,298.66238,93355.91,299.96457,4.306018,0.6102843,300.3904
NEAF,1990,9,0.002773126,19966966,-0.002222651,-5.54E-05,3.21E-05,2.249928,290.83182,299.1265,93305.87,300.84787,3.622801,0.4613773,301.24768
NEAF,1990,10,0.002226517,21019686,-0.00240249,-5.31E-05,2.58E-05,0.7188812,290.19363,298.7487,93355.15,300.50177,2.8273625,0.44350362,300.92838
NEAF,1990,11,0.001030776,19982126,-0.002047913,-5.59E-05,1.19E-05,-0.38360223,288.1478,298.7555,93372.74,300.4992,3.04923,0.27555972,300.8306
NEAF,1990,12,0.001083137,18599088,-0.001897979,-5.63E-05,1.25E-05,-1.070729,286.33395,298.08768,93387.266,299.6775,3.5330665,0.30258384,300.00198
NEAF,2000,1,7.03E-05,19699186,-0.001592066,-6.45E-05,8.14E-07,-1.6198715,283.15497,297.83044,93317.13,299.73895,3.7862442,0.21492416,299.95602
NEAF,2000,2,6.55E-05,20971648,-0.00149048,-7.14E-05,7.59E-07,-1.5634944,282.04446,298.87723,93342.81,300.84723,3.7596385,0.24127755,301.03006
NEAF,2000,3,0.000289284,22303664,-0.001383892,-7.43E-05,3.35E-06,-0.9872982,283.0378,299.92126,93217.85,302.259,3.6345875,0.23585059,302.49567
NEAF,2000,4,0.002056391,22710968,-0.001817581,-6.37E-05,2.38E-05,0.8272796,288.5205,300.3871,93186.23,302.74863,2.9415271,0.46230054,303.12692
NEAF,2000,5,0.002697385,20625056,-0.002388547,-5.70E-05,3.12E-05,1.6979365,290.77148,299.91824,93244.72,301.50473,3.330151,0.49259338,301.92392
NEAF,2000,6,0.002139767,16644332,-0.002026979,-5.45E-05,2.48E-05,2.7664657,290.0735,299.31207,93264.76,300.59528,4.272443,0.50976247,301.08884
NEAF,2000,7,0.003208758,17339742,-0.002331817,-4.95E-05,3.71E-05,3.0575414,290.53308,298.2763,93226.266,299.36133,4.4117336,0.64351547,299.90552
NEAF,2000,8,0.003695708,18978990,-0.002582354,-4.88E-05,4.28E-05,3.0231977,290.9613,298.0537,93291.94,299.0726,4.3584876,0.61370087,299.59045
NEAF,2000,9,0.002685303,19939200,-0.002331476,-5.45E-05,3.11E-05,2.1029553,290.85547,298.76215,93249.55,300.4241,3.5165946,0.5072589,300.8453
NEAF,2000,10,0.003046601,20787652,-0.002583641,-4.93E-05,3.53E-05,0.7460337,290.91016,298.03778,93360.02,299.64093,2.7258751,0.4917767,300.14563
NEAF,2000,11,0.001099616,19848772,-0.002275794,-5.48E-05,1.27E-05,-0.7410062,288.03793,298.05588,93318.445,299.78455,3.103172,0.41275972,300.07272
NEAF,2000,12,0.000407795,18650170,-0.001823872,-5.77E-05,4.72E-06,-1.5827863,285.11203,297.54556,93413.53,299.3777,3.5680847,0.36964422,299.61298
NEAF,2010,1,0.000242713,19453564,-0.001721122,-6.40E-05,2.81E-06,-1.4634571,284.08914,298.5781,93450.85,300.42233,3.793936,0.3424091,300.59174
NEAF,2010,2,0.001091961,20312540,-0.001502004,-6.52E-05,1.26E-05,-0.6323957,285.79034,299.78955,93317.97,301.9395,3.542363,0.47467753,302.1498
NEAF,2010,3,0.001675751,21709168,-0.001935811,-6.61E-05,1.94E-05,-0.38799167,286.85617,300.17752,93359.6,302.1983,3.1839395,0.40479317,302.50882
NEAF,2010,4,0.002328484,22424412,-0.00205473,-6.45E-05,2.70E-05,0.6276431,289.5846,301.25677,93236.42,303.4106,2.9545414,0.51541215,303.69287
NEAF,2010,5,0.003356541,20298522,-0.002431155,-5.51E-05,3.88E-05,1.688282,292.16827,300.62897,93198.31,302.14777,3.2552843,0.64447653,302.59705
NEAF,2010,6,0.002027791,16515166,-0.002181683,-5.46E-05,2.35E-05,2.7077029,291.30722,300.23557,93288.04,301.3709,4.2059884,0.6028863,301.8198
NEAF,2010,7,0.003336796,17269640,-0.002626314,-4.81E-05,3.86E-05,3.0657113,291.19275,298.61154,93280.86,299.4861,4.5295453,0.6736097,300.06396
NEAF,2010,8,0.003459233,18875842,-0.002513244,-4.95E-05,4.00E-05,2.9292932,291.3713,298.5419,93289.57,299.5984,4.2622666,0.6521433,300.02985
NEAF,2010,9,0.002860972,19837550,-0.002496329,-5.32E-05,3.31E-05,2.2151575,291.4556,298.9009,93264.5,300.39893,3.5936944,0.5183559,300.81454
NEAF,2010,10,0.001911556,20825956,-0.002304547,-5.37E-05,2.21E-05,1.1113161,290.84787,299.13312,93284.984,301.06006,2.8009813,0.43588138,301.42133
NEAF,2010,11,0.00061924,19921572,-0.002111998,-5.82E-05,7.17E-06,-0.4110784,287.76755,298.8484,93271.14,300.5815,3.131265,0.28197768,300.88864
NEAF,2010,12,0.00026316,18636566,-0.001877916,-6.02E-05,3.05E-06,-1.3767952,284.4179,297.8575,93263.83,299.61514,3.6544473,0.28890797,299.87173
NEAF,2020,1,0.000397229,19320594,-0.001786856,-6.10E-05,4.60E-06,-1.9578819,284.09576,297.91034,93518.53,299.74716,3.7095404,0.3940903,300.03394
NEAF,2020,2,0.000277032,20489570,-0.00162406,-6.82E-05,3.21E-06,-1.5978698,284.16956,299.3747,93476.195,301.4891,3.7256565,0.35777813,301.63916
NEAF,2020,3,0.001160954,21730442,-0.001621844,-6.90E-05,1.34E-05,-0.27976173,286.27353,300.90598,93279.22,303.21854,3.2560902,0.47083905,303.4071
NEAF,2020,4,0.002592663,22404880,-0.001942799,-6.42E-05,3.00E-05,0.48854333,288.54684,301.16885,93294.8,303.2347,2.9948697,0.5456285,303.5897
NEAF,2020,5,0.002139138,20418138,-0.002294648,-5.91E-05,2.48E-05,1.6390858,291.1087,301.00073,93358.266,302.5124,3.2485476,0.47357005,302.9315
NEAF,2020,6,0.002149362,16577703,-0.002095952,-5.63E-05,2.49E-05,2.6866999,290.87177,300.481,93261.234,301.486,4.2816753,0.5883072,302.001
NEAF,2020,7,0.003588236,17311038,-0.002292643,-4.74E-05,4.15E-05,3.076078,291.1631,298.74634,93219.55,299.60846,4.588421,0.7150576,300.23193
NEAF,2020,8,0.0042002,18830728,-0.002735328,-4.60E-05,4.86E-05,2.7011464,291.9552,298.2994,93280.68,299.06323,4.1633463,0.7194448,299.5688
NEAF,2020,9,0.002839524,19785438,-0.00244638,-5.34E-05,3.29E-05,2.197114,291.5913,299.0719,93283.98,300.4719,3.5148659,0.5156221,300.9079
NEAF,2020,10,0.002237241,20823146,-0.002432275,-5.31E-05,2.59E-05,0.8067267,290.61475,299.1825,93339.26,300.8581,2.596733,0.44243893,301.32513
NEAF,2020,11,0.001182663,19764626,-0.002275927,-5.71E-05,1.37E-05,-0.95647687,287.5977,298.61316,93428.03,300.1044,3.1308007,0.34517038,300.576
NEAF,2020,12,0.000266995,18616256,-0.00183871,-6.11E-05,3.09E-06,-1.4882829,284.81827,298.5904,93421.32,300.0963,3.5732055,0.26282847,300.42355
SAH,1940,1,7.17E-05,15022979,-0.00042144,-1.32E-05,8.30E-07,-1.4474638,271.85562,288.59802,97017.62,289.17038,3.751344,0.26658475,289.41415
SAH,1940,2,4.03E-05,17562122,-0.000407192,-1.59E-05,4.66E-07,-1.7377803,270.68954,290.3846,97040.914,291.2935,4.2581825,0.20930243,291.44128
SAH,1940,3,4.27E-05,20493744,-0.000429646,-1.94E-05,4.94E-07,-1.8694563,269.86365,293.24704,96931.84,294.78888,4.593982,0.18597187,294.83847
SAH,1940,4,4.70E-05,22683186,-0.000392196,-2.22E-05,5.44E-07,-1.9739821,271.52716,297.3194,96697.69,299.50684,4.517117,0.26273358,299.4453
SAH,1940,5,5.20E-05,23188350,-0.000408908,-2.44E-05,6.02E-07,-1.8452518,275.68613,301.66345,96582.28,304.07202,4.5877113,0.32514837,304.01425
SAH,1940,6,5.71E-05,22798244,-0.000469979,-2.42E-05,6.61E-07,-1.9108382,277.8085,303.6201,96694.914,306.08182,4.600189,0.16707696,306.04068
SAH,1940,7,0.000131075,22459768,-0.000490799,-2.26E-05,1.52E-06,-1.6154455,279.2225,303.63934,96746.06,306.1446,4.5757294,0.123756155,306.14368
SAH,1940,8,0.000242294,21856446,-0.000576881,-2.11E-05,2.80E-06,-1.5590843,281.56296,303.0752,96731.516,305.72186,4.427608,0.14890029,305.77203
SAH,1940,9,0.000152872,20501150,-0.000556896,-2.09E-05,1.77E-06,-1.8338397,281.14236,301.6269,96828.78,304.0274,4.335002,0.19914848,304.12848
SAH,1940,10,0.000124283,18403340,-0.000521401,-1.93E-05,1.44E-06,-1.5278872,278.43268,298.60483,96924.73,300.12842,4.022674,0.24032816,300.34116
SAH,1940,11,6.81E-05,16069961,-0.000551799,-1.55E-05,7.88E-07,-2.0877213,276.13055,292.3943,97064.68,293.37656,4.228038,0.25938827,293.70547
SAH,1940,12,4.92E-05,14383525,-0.000607461,-1.35E-05,5.69E-07,-1.9204243,270.3779,287.67276,97295.34,288.29868,4.2981386,0.30002752,288.60553
SAH,1950,1,8.17E-05,14998879,-0.000656998,-1.32E-05,9.46E-07,-1.9185976,272.73434,288.061,97044.805,288.73438,4.4291277,0.25895852,288.99234
SAH,1950,2,5.05E-05,17493650,-0.000528246,-1.60E-05,5.84E-07,-2.5707383,270.882,289.6877,97224.07,290.6315,5.004296,0.15484129,290.77213
SAH,1950,3,1.52E-05,20348346,-0.000375003,-1.98E-05,1.76E-07,-2.3982244,270.04282,293.17685,96918.49,294.74896,4.659067,0.13932703,294.75406
SAH,1950,4,6.76E-05,22546456,-0.00041904,-2.23E-05,7.83E-07,-1.9481186,272.5609,297.90964,96500.96,300.01257,4.563434,0.17760773,299.98877
SAH,1950,5,0.000304644,23052478,-0.000511349,-2.24E-05,3.53E-06,-1.8789064,277.01297,300.52948,96587.95,302.98392,4.5645666,0.25468177,302.94424
SAH,1950,6,0.000145291,22702628,-0.000502893,-2.28E-05,1.68E-06,-1.9453213,278.6703,303.14548,96629.89,305.5319,4.7035317,0.14190297,305.48764
SAH,1950,7,0.00078365,21791178,-0.000728155,-1.87E-05,9.07E-06,-0.9568973,283.8787,302.93442,96479.43,305.4991,4.673811,0.22519973,305.52414
SAH,1950,8,0.001049447,21158812,-0.00099763,-1.59E-05,1.21E-05,-0.7135502,285.9944,302.26944,96506.3,304.85223,4.3296604,0.27156606,304.93027
SAH,1950,9,0.000439129,20165730,-0.000803935,-1.76E-05,5.08E-06,-1.3197669,284.2741,301.7092,96759.484,304.04828,4.0862327,0.22075796,304.13046
