Region,Year,Month,tp,cdir,e,avg_pevr,avg_tprate,v10,d2m,t2m,sp,skt,si10,tcc,stl1
WCE,1990,10,0.002246912,7588300.5,-0.001161656,-1.19E-05,2.6004594e-05,0.85986876,278.78418,282.30624,98833.234,282.38516,3.9947534,0.62604195,282.4989
WCE,1990,11,0.002550459,4136973.8,-0.000715045,-3.56E-06,2.9517738e-05,0.66868347,275.69464,277.6228,98546.75,277.55362,3.831002,0.82131004,278.24954
WCE,1990,12,0.001844746,2770067.8,-0.000596708,-2.36E-06,2.1349313e-05,0.6874294,270.6398,272.7631,99163.41,272.61008,4.1623216,0.80853826,274.37503
WCE,2000,1,0.001514897,3614403,-0.000480264,-3.10E-06,1.7531145e-05,0.29965872,268.91437,271.20074,99051.13,270.65674,4.1040382,0.7983873,274.0562
WCE,2000,2,0.00198642,6777769,-0.000603288,-6.36E-06,2.2989456e-05,0.8761631,271.95633,274.7824,98987.69,273.95605,4.3309126,0.76681376,275.5098
WCE,2000,3,0.002331264,11750600,-0.001060512,-1.26E-05,2.698152e-05,0.21930583,272.68613,276.41705,98798.9,275.89166,4.2357216,0.70954746,276.79462
WCE,2000,4,0.002177136,16901274,-0.002060484,-2.77E-05,2.5197613e-05,0.4717801,278.79587,284.04575,98349.41,283.50793,3.6604202,0.6220223,283.2884
WCE,2000,5,0.001955269,20445600,-0.002641723,-4.20E-05,2.2629369e-05,-0.39703056,280.0447,286.99112,98857.23,287.224,3.4185987,0.5311997,287.00784
WCE,2000,6,0.002127935,21585408,-0.003015992,-4.83E-05,2.4628522e-05,-0.47602665,283.65338,290.09,98987.1,290.48575,3.4277952,0.5027551,290.2923
WCE,2000,7,0.004121204,20202348,-0.002861942,-3.75E-05,4.769816e-05,0.11238325,286.3257,290.8331,98383.05,290.9868,3.461724,0.6616882,290.98984
WCE,2000,8,0.002123097,17366040,-0.00260963,-3.88E-05,2.45722e-05,-0.33796147,286.2271,291.6565,98970.97,291.96198,2.946451,0.50290763,291.7962
WCE,2000,9,0.002386138,12393757,-0.001766156,-2.09E-05,2.761665e-05,-0.091253206,282.32907,286.20047,98929.305,286.42923,3.2735627,0.6280294,286.65085
WCE,2000,10,0.001785164,7712513.5,-0.001180165,-1.23E-05,2.0660367e-05,1.3052733,279.63986,283.29388,99237.266,283.10074,3.912797,0.6626778,283.41693
WCE,2000,11,0.002556169,4163750,-0.000782206,-4.57E-06,2.9584171e-05,2.2053099,276.1605,278.45563,98783.57,278.27524,4.261027,0.78657365,279.0134
WCE,2000,12,0.002100807,2769219.5,-0.000477357,-2.18E-06,2.4313094e-05,1.49152,273.36368,275.27917,98537.586,274.83362,3.861781,0.83800983,276.05768
WCE,2010,1,0.001747415,3664082,-0.000486842,-3.04E-06,2.0224366e-05,-0.08271084,264.90323,267.10373,99110.09,266.88467,3.8126302,0.82203233,272.93738
WCE,2010,2,0.002249296,6776180,-0.000588807,-5.33E-06,2.6033153e-05,1.1361982,268.93826,271.46152,98258.62,270.828,4.226846,0.8277415,273.87515
WCE,2010,3,0.001568892,11847247,-0.001024787,-1.37E-05,1.815834e-05,0.5870106,271.57092,275.7522,98809.625,275.01727,4.1339765,0.69494295,276.27795
WCE,2010,4,0.001428601,17352782,-0.001948889,-2.73E-05,1.6534897e-05,-0.08762412,276.26428,282.1799,99123.18,281.74088,3.4101598,0.57839173,281.7366
WCE,2010,5,0.003342111,20324870,-0.002549609,-3.36E-05,3.8681745e-05,-0.30669174,282.34042,287.12613,98569.625,287.0772,3.374108,0.68045163,286.94797
WCE,2010,6,0.002712336,21935382,-0.003247929,-4.61E-05,3.139299e-05,-0.707607,285.5076,291.26062,98667.46,291.34552,3.342825,0.5529581,291.0255
WCE,2010,7,0.002380951,21271308,-0.003292582,-5.45E-05,2.7557468e-05,-0.40813014,288.4544,295.05093,98872.17,295.5768,2.8709748,0.47640172,295.0921
WCE,2010,8,0.003095452,17861362,-0.002772166,-4.33E-05,3.58268e-05,0.077645846,287.04742,293.1977,98699.016,293.55667,3.2862692,0.55923367,293.4282
WCE,2010,9,0.002713501,12832530,-0.001848644,-2.22E-05,3.140635e-05,0.13227223,282.54465,286.71143,98901.15,286.89746,3.4575431,0.64715725,287.12857
WCE,2010,10,0.001803622,7952810,-0.001164627,-1.06E-05,2.087499e-05,0.3759486,276.80414,280.2871,98985.92,280.32303,3.839656,0.6516399,280.67523
WCE,2010,11,0.003101425,4221654.5,-0.000808524,-4.66E-06,3.589584e-05,1.129009,276.7188,279.0371,98176.07,278.6829,4.1403294,0.8032302,279.7851
WCE,2010,12,0.002843434,2822214.8,-0.000555948,-2.27E-06,3.2909742e-05,0.30396265,268.25186,270.15115,98492.086,269.91336,3.9997764,0.85277337,273.6849
WCE,2020,1,0.001428086,3568720.2,-0.000496993,-2.87E-06,1.6526104e-05,0.98190165,272.91434,275.26434,99295.375,274.74078,4.221009,0.7506635,275.3208
WCE,2020,2,0.002709603,6810055,-0.000880383,-7.60E-06,3.13593e-05,1.5652392,273.1478,276.68564,98524.125,275.86124,5.0880184,0.73462164,276.6812
WCE,2020,3,0.001618556,12060787,-0.001324158,-1.72E-05,1.8731953e-05,0.036589876,272.65213,278.53876,98995.3,278.09268,4.2318535,0.59871876,278.37042
WCE,2020,4,0.001012433,17905038,-0.00175083,-3.46E-05,1.1717148e-05,-0.31747684,273.39514,282.0647,98839.695,282.22852,3.7685745,0.44642305,281.7936
WCE,2020,5,0.00266791,21109742,-0.002428768,-3.69E-05,3.0877196e-05,-0.8353635,279.39932,285.48764,98907.34,285.91058,3.64608,0.6180346,285.68277
WCE,2020,6,0.003337412,22267388,-0.003164427,-4.61E-05,3.862707e-05,-0.16366191,286.03903,291.56516,98630.11,291.9264,3.3160787,0.5892944,291.43912
WCE,2020,7,0.002317909,21794876,-0.002970326,-4.79E-05,2.6826787e-05,-0.36757103,285.90833,292.25598,98835.914,292.95157,3.182839,0.5486505,292.5132
WCE,2020,8,0.002266002,18208732,-0.002433536,-4.38E-05,2.62265e-05,-0.19258478,286.2668,292.69092,98761.625,293.40607,3.052721,0.52609795,292.95447
WCE,2020,9,0.001950001,13068602,-0.001804061,-3.00E-05,2.2569026e-05,0.11005904,283.32242,289.0873,99026.34,289.5458,3.5413122,0.52498496,289.2843
WCE,2020,10,0.002926611,7750404.5,-0.001230024,-1.20E-05,3.3871434e-05,1.3369803,280.921,284.21487,98789.19,284.19952,4.035575,0.7662592,284.4872
WCE,2020,11,0.001224383,4207275,-0.000663483,-4.15E-06,1.41692e-05,0.95679957,276.2644,278.4549,99620.76,278.45697,3.6946268,0.7599944,278.86545
WCE,2020,12,0.002445415,2789646.8,-0.00060361,-2.03E-06,2.8301314e-05,1.7199943,272.70166,274.61896,98905.055,274.3863,4.3230996,0.82003367,275.2774
